timestep,person_id,intervention_type,effect,person_age,person_sex,person_infectious,person_symptomatic,location_id,location_type,location_occupancy,location_capacity
0,0,mask,complied,21,0,False,False,,,0,-1
0,1,mask,complied,21,1,False,False,,,0,-1
0,2,mask,complied,25,0,False,False,,,0,-1
0,5,mask,complied,39,1,True,False,,,0,-1
0,6,mask,complied,70,0,False,False,,,0,-1
0,7,mask,complied,72,1,False,False,,,0,-1
0,8,mask,complied,23,0,False,False,,,0,-1
0,12,mask,complied,31,0,False,False,,,0,-1
0,13,mask,complied,28,1,False,False,,,0,-1
0,14,mask,complied,51,0,True,False,,,0,-1
0,15,mask,complied,48,1,False,False,,,0,-1
0,16,mask,complied,8,0,False,False,,,0,-1
0,18,mask,complied,25,0,False,False,,,0,-1
0,20,mask,complied,32,0,False,False,,,0,-1
0,21,mask,complied,34,1,False,False,,,0,-1
0,23,mask,complied,23,1,False,False,,,0,-1
0,24,mask,complied,54,0,False,False,,,0,-1
0,25,mask,complied,47,1,False,False,,,0,-1
0,26,mask,complied,5,0,False,False,,,0,-1
0,27,mask,complied,5,0,True,False,,,0,-1
0,28,mask,complied,74,0,False,False,,,0,-1
0,29,mask,complied,72,1,False,False,,,0,-1
0,30,mask,complied,57,0,False,False,,,0,-1
0,31,mask,complied,58,1,False,False,,,0,-1
0,32,mask,complied,9,1,False,False,,,0,-1
0,36,mask,complied,61,1,True,False,,,0,-1
0,37,mask,complied,42,0,False,False,,,0,-1
0,39,mask,complied,7,0,False,False,,,0,-1
0,40,mask,complied,6,0,False,False,,,0,-1
0,41,mask,complied,73,0,False,False,,,0,-1
0,43,mask,complied,31,0,True,False,,,0,-1
0,44,mask,complied,26,1,False,False,,,0,-1
0,46,mask,complied,70,0,False,False,,,0,-1
0,47,mask,complied,72,1,True,False,,,0,-1
0,48,mask,complied,69,0,False,False,,,0,-1
0,49,mask,complied,73,1,False,False,,,0,-1
0,50,mask,complied,11,1,False,False,,,0,-1
0,51,mask,complied,4,0,False,False,,,0,-1
0,52,mask,complied,21,0,False,False,,,0,-1
0,53,mask,complied,22,1,False,False,,,0,-1
0,54,mask,complied,16,0,False,False,,,0,-1
0,55,mask,complied,16,1,False,False,,,0,-1
0,57,mask,complied,36,1,False,False,,,0,-1
0,58,mask,complied,27,0,False,False,,,0,-1
0,59,mask,complied,31,1,False,False,,,0,-1
0,61,mask,complied,15,0,False,False,,,0,-1
0,62,mask,complied,20,1,False,False,,,0,-1
0,63,mask,complied,6,1,False,False,,,0,-1
0,64,mask,complied,17,0,False,False,,,0,-1
0,65,mask,complied,57,0,False,False,,,0,-1
0,67,mask,complied,63,0,False,False,,,0,-1
0,69,mask,complied,17,0,False,False,,,0,-1
0,71,mask,complied,5,1,False,False,,,0,-1
0,72,mask,complied,16,0,False,False,,,0,-1
0,73,mask,complied,23,1,False,False,,,0,-1
0,74,mask,complied,3,1,False,False,,,0,-1
0,75,mask,complied,22,0,False,False,,,0,-1
0,76,mask,complied,23,1,False,False,,,0,-1
0,77,mask,complied,43,0,False,False,,,0,-1
0,78,mask,complied,39,1,False,False,,,0,-1
0,79,mask,complied,37,0,False,False,,,0,-1
0,80,mask,complied,38,1,False,False,,,0,-1
0,81,mask,complied,29,0,False,False,,,0,-1
0,83,mask,complied,17,0,False,False,,,0,-1
0,85,mask,complied,31,0,False,False,,,0,-1
0,86,mask,complied,27,1,False,False,,,0,-1
0,87,mask,complied,20,0,False,False,,,0,-1
0,88,mask,complied,19,1,False,False,,,0,-1
0,89,mask,complied,66,0,False,False,,,0,-1
0,90,mask,complied,70,1,False,False,,,0,-1
0,91,mask,complied,60,0,False,False,,,0,-1
0,92,mask,complied,64,1,False,False,,,0,-1
0,93,mask,complied,53,0,False,False,,,0,-1
0,94,mask,complied,48,1,False,False,,,0,-1
0,95,mask,complied,17,0,False,False,,,0,-1
0,96,mask,complied,74,0,False,False,,,0,-1
0,97,mask,complied,74,1,False,False,,,0,-1
0,99,mask,complied,58,1,False,False,,,0,-1
0,103,mask,complied,14,1,False,False,,,0,-1
0,105,mask,complied,36,0,False,False,,,0,-1
0,106,mask,complied,38,1,False,False,,,0,-1
0,107,mask,complied,5,1,False,False,,,0,-1
0,108,mask,complied,21,0,False,False,,,0,-1
0,109,mask,complied,24,1,False,False,,,0,-1
0,113,mask,complied,34,0,False,False,,,0,-1
0,114,mask,complied,25,1,False,False,,,0,-1
0,116,mask,complied,72,1,False,False,,,0,-1
0,117,mask,complied,12,0,False,False,,,0,-1
0,118,mask,complied,38,0,False,False,,,0,-1
0,119,mask,complied,36,1,False,False,,,0,-1
0,120,mask,complied,38,0,False,False,,,0,-1
0,122,mask,complied,1,1,False,False,,,0,-1
0,123,mask,complied,62,0,False,False,,,0,-1
0,124,mask,complied,64,1,False,False,,,0,-1
0,125,mask,complied,17,1,False,False,,,0,-1
0,126,mask,complied,25,0,False,False,,,0,-1
0,127,mask,complied,27,1,False,False,,,0,-1
0,128,mask,complied,63,0,False,False,,,0,-1
0,129,mask,complied,58,1,False,False,,,0,-1
0,130,mask,complied,40,0,False,False,,,0,-1
0,131,mask,complied,42,1,False,False,,,0,-1
0,133,mask,complied,73,1,False,False,,,0,-1
0,134,mask,complied,15,1,False,False,,,0,-1
0,135,mask,complied,9,1,False,False,,,0,-1
0,136,mask,complied,74,0,False,False,,,0,-1
0,137,mask,complied,69,1,False,False,,,0,-1
0,138,mask,complied,18,0,False,False,,,0,-1
0,139,mask,complied,18,1,False,False,,,0,-1
0,140,mask,complied,67,0,False,False,,,0,-1
0,142,mask,complied,33,0,False,False,,,0,-1
0,143,mask,complied,30,1,False,False,,,0,-1
0,144,mask,complied,32,0,False,False,,,0,-1
0,146,mask,complied,42,0,False,False,,,0,-1
0,147,mask,complied,44,1,False,False,,,0,-1
0,148,mask,complied,26,0,False,False,,,0,-1
0,149,mask,complied,29,1,False,False,,,0,-1
0,150,mask,complied,22,0,False,False,,,0,-1
0,151,mask,complied,19,1,False,False,,,0,-1
0,152,mask,complied,57,0,False,False,,,0,-1
0,153,mask,complied,64,1,False,False,,,0,-1
0,155,mask,complied,16,1,False,False,,,0,-1
0,156,mask,complied,25,1,False,False,,,0,-1
0,159,mask,complied,19,1,False,False,,,0,-1
0,160,mask,complied,38,1,True,False,,,0,-1
0,161,mask,complied,45,1,False,False,,,0,-1
0,162,mask,complied,30,1,False,False,,,0,-1
0,163,mask,complied,31,1,False,False,,,0,-1
0,164,mask,complied,28,1,False,False,,,0,-1
0,166,mask,complied,73,1,False,False,,,0,-1
0,167,mask,complied,49,1,False,False,,,0,-1
0,168,mask,complied,59,1,False,False,,,0,-1
0,169,mask,complied,18,0,False,False,,,0,-1
0,170,mask,complied,65,0,False,False,,,0,-1
0,171,mask,complied,44,0,False,False,,,0,-1
0,172,mask,complied,43,0,False,False,,,0,-1
0,175,mask,complied,60,0,False,False,,,0,-1
0,176,mask,complied,17,0,False,False,,,0,-1
0,177,mask,complied,56,0,False,False,,,0,-1
0,179,mask,complied,46,0,False,False,,,0,-1
0,180,mask,complied,61,0,False,False,,,0,-1
0,181,mask,complied,60,0,False,False,,,0,-1
0,183,mask,complied,65,1,False,False,,,0,-1
0,184,mask,complied,65,0,False,False,,,0,-1
0,185,mask,complied,39,0,False,False,,,0,-1
0,186,mask,complied,65,0,False,False,,,0,-1
0,187,mask,complied,30,0,False,False,,,0,-1
0,188,mask,complied,31,1,False,False,,,0,-1
0,189,mask,complied,69,0,False,False,,,0,-1
0,190,mask,complied,73,1,False,False,,,0,-1
0,191,mask,complied,12,0,False,False,,,0,-1
0,192,mask,complied,6,0,False,False,,,0,-1
0,193,mask,complied,9,1,False,False,,,0,-1
0,195,mask,complied,30,1,False,False,,,0,-1
0,196,mask,complied,15,0,False,False,,,0,-1
0,197,mask,complied,16,1,False,False,,,0,-1
0,199,mask,complied,15,0,False,False,,,0,-1
0,201,mask,complied,74,1,False,False,,,0,-1
0,202,mask,complied,63,0,False,False,,,0,-1
0,203,mask,complied,62,1,False,False,,,0,-1
0,204,mask,complied,32,0,False,False,,,0,-1
0,206,mask,complied,66,0,False,False,,,0,-1
0,208,mask,complied,32,0,False,False,,,0,-1
0,209,mask,complied,27,1,False,False,,,0,-1
0,210,mask,complied,28,0,False,False,,,0,-1
0,211,mask,complied,33,1,False,False,,,0,-1
0,212,mask,complied,68,0,False,False,,,0,-1
0,213,mask,complied,70,1,False,False,,,0,-1
0,214,mask,complied,73,0,False,False,,,0,-1
0,216,mask,complied,44,0,False,False,,,0,-1
0,217,mask,complied,43,1,False,False,,,0,-1
0,218,mask,complied,5,1,False,False,,,0,-1
0,219,mask,complied,32,0,False,False,,,0,-1
0,222,mask,complied,10,1,False,False,,,0,-1
0,223,mask,complied,18,0,False,False,,,0,-1
0,224,mask,complied,19,1,False,False,,,0,-1
0,225,mask,complied,59,0,False,False,,,0,-1
0,226,mask,complied,63,1,False,False,,,0,-1
0,227,mask,complied,1,1,False,False,,,0,-1
0,230,mask,complied,9,0,False,False,,,0,-1
0,231,mask,complied,24,0,False,False,,,0,-1
0,233,mask,complied,9,0,False,False,,,0,-1
0,234,mask,complied,31,0,False,False,,,0,-1
0,235,mask,complied,32,1,False,False,,,0,-1
0,236,mask,complied,30,0,False,False,,,0,-1
0,238,mask,complied,67,0,False,False,,,0,-1
0,239,mask,complied,67,1,False,False,,,0,-1
0,240,mask,complied,23,0,False,False,,,0,-1
0,241,mask,complied,22,1,False,False,,,0,-1
0,243,mask,complied,17,0,False,False,,,0,-1
0,244,mask,complied,23,1,False,False,,,0,-1
0,245,mask,complied,12,0,False,False,,,0,-1
0,247,mask,complied,23,0,False,False,,,0,-1
0,248,mask,complied,19,1,False,False,,,0,-1
0,249,mask,complied,55,0,False,False,,,0,-1
0,250,mask,complied,61,1,False,False,,,0,-1
0,251,mask,complied,54,0,False,False,,,0,-1
0,252,mask,complied,50,1,False,False,,,0,-1
0,253,mask,complied,3,1,False,False,,,0,-1
0,254,mask,complied,18,0,False,False,,,0,-1
0,255,mask,complied,15,1,False,False,,,0,-1
0,256,mask,complied,4,0,False,False,,,0,-1
0,257,mask,complied,16,1,False,False,,,0,-1
0,259,mask,complied,33,1,False,False,,,0,-1
0,260,mask,complied,15,0,False,False,,,0,-1
0,261,mask,complied,17,1,False,False,,,0,-1
0,263,mask,complied,61,1,False,False,,,0,-1
0,264,mask,complied,8,1,False,False,,,0,-1
0,265,mask,complied,36,0,False,False,,,0,-1
0,266,mask,complied,38,1,False,False,,,0,-1
0,267,mask,complied,34,0,False,False,,,0,-1
0,268,mask,complied,33,1,False,False,,,0,-1
0,269,mask,complied,43,0,False,False,,,0,-1
0,270,mask,complied,35,1,False,False,,,0,-1
0,271,mask,complied,36,0,False,False,,,0,-1
0,272,mask,complied,44,1,False,False,,,0,-1
0,273,mask,complied,47,0,False,False,,,0,-1
0,274,mask,complied,51,1,False,False,,,0,-1
0,275,mask,complied,4,0,False,False,,,0,-1
0,276,mask,complied,50,0,False,False,,,0,-1
0,278,mask,complied,63,0,False,False,,,0,-1
0,279,mask,complied,62,1,False,False,,,0,-1
0,280,mask,complied,54,0,False,False,,,0,-1
0,281,mask,complied,50,1,False,False,,,0,-1
0,282,mask,complied,10,0,False,False,,,0,-1
0,284,mask,complied,56,1,False,False,,,0,-1
0,285,mask,complied,43,0,False,False,,,0,-1
0,286,mask,complied,40,1,False,False,,,0,-1
0,287,mask,complied,35,0,False,False,,,0,-1
0,288,mask,complied,36,1,False,False,,,0,-1
0,289,mask,complied,51,0,False,False,,,0,-1
0,290,mask,complied,53,1,False,False,,,0,-1
0,291,mask,complied,64,0,False,False,,,0,-1
0,292,mask,complied,60,1,False,False,,,0,-1
0,293,mask,complied,7,1,False,False,,,0,-1
0,296,mask,complied,54,1,False,False,,,0,-1
0,297,mask,complied,54,0,False,False,,,0,-1
0,298,mask,complied,45,1,False,False,,,0,-1
0,299,mask,complied,13,1,False,False,,,0,-1
0,301,mask,complied,31,1,False,False,,,0,-1
0,302,mask,complied,1,1,False,False,,,0,-1
0,303,mask,complied,5,1,False,False,,,0,-1
0,305,mask,complied,50,0,False,False,,,0,-1
0,306,mask,complied,49,1,False,False,,,0,-1
0,307,mask,complied,52,0,False,False,,,0,-1
0,308,mask,complied,54,1,False,False,,,0,-1
0,309,mask,complied,18,0,False,False,,,0,-1
0,310,mask,complied,71,0,False,False,,,0,-1
0,311,mask,complied,66,1,False,False,,,0,-1
0,312,mask,complied,15,0,False,False,,,0,-1
0,313,mask,complied,19,1,False,False,,,0,-1
0,314,mask,complied,11,0,False,False,,,0,-1
0,315,mask,complied,39,0,False,False,,,0,-1
0,316,mask,complied,44,1,False,False,,,0,-1
0,317,mask,complied,3,1,False,False,,,0,-1
0,318,mask,complied,45,0,False,False,,,0,-1
0,319,mask,complied,50,1,False,False,,,0,-1
0,320,mask,complied,4,0,False,False,,,0,-1
0,321,mask,complied,2,1,False,False,,,0,-1
0,323,mask,complied,65,1,False,False,,,0,-1
0,325,mask,complied,63,1,False,False,,,0,-1
0,326,mask,complied,40,0,False,False,,,0,-1
0,327,mask,complied,41,1,False,False,,,0,-1
0,329,mask,complied,18,1,False,False,,,0,-1
0,330,mask,complied,52,0,False,False,,,0,-1
0,331,mask,complied,45,1,False,False,,,0,-1
0,332,mask,complied,73,0,False,False,,,0,-1
0,333,mask,complied,74,1,False,False,,,0,-1
0,334,mask,complied,71,0,False,False,,,0,-1
0,335,mask,complied,70,1,False,False,,,0,-1
0,336,mask,complied,11,1,False,False,,,0,-1
0,337,mask,complied,3,1,False,False,,,0,-1
0,338,mask,complied,23,0,False,False,,,0,-1
0,339,mask,complied,16,1,False,False,,,0,-1
0,340,mask,complied,17,1,False,False,,,0,-1
0,341,mask,complied,17,1,False,False,,,0,-1
0,342,mask,complied,67,0,False,False,,,0,-1
0,343,mask,complied,69,1,False,False,,,0,-1
0,344,mask,complied,20,0,False,False,,,0,-1
0,345,mask,complied,22,1,False,False,,,0,-1
0,346,mask,complied,15,0,False,False,,,0,-1
0,347,mask,complied,6,0,False,False,,,0,-1
0,349,mask,complied,43,1,False,False,,,0,-1
0,350,mask,complied,12,0,False,False,,,0,-1
0,353,mask,complied,56,1,False,False,,,0,-1
0,354,mask,complied,17,0,False,False,,,0,-1
0,355,mask,complied,18,1,False,False,,,0,-1
0,356,mask,complied,13,1,False,False,,,0,-1
0,357,mask,complied,16,0,False,False,,,0,-1
0,358,mask,complied,52,0,False,False,,,0,-1
0,359,mask,complied,48,1,False,False,,,0,-1
0,360,mask,complied,10,1,False,False,,,0,-1
0,361,mask,complied,7,0,False,False,,,0,-1
0,362,mask,complied,17,0,False,False,,,0,-1
0,363,mask,complied,14,1,False,False,,,0,-1
0,364,mask,complied,50,0,False,False,,,0,-1
0,365,mask,complied,52,1,False,False,,,0,-1
0,366,mask,complied,32,0,False,False,,,0,-1
0,367,mask,complied,33,1,False,False,,,0,-1
0,368,mask,complied,60,0,False,False,,,0,-1
0,370,mask,complied,68,0,False,False,,,0,-1
0,371,mask,complied,74,1,False,False,,,0,-1
0,372,mask,complied,18,0,False,False,,,0,-1
0,373,mask,complied,12,0,False,False,,,0,-1
0,375,mask,complied,30,0,False,False,,,0,-1
0,376,mask,complied,32,1,False,False,,,0,-1
0,377,mask,complied,2,0,False,False,,,0,-1
